numservers,numusers,f,messagesize,numlayers,binsize,bandwidth,latency,round,pathestablishment,roundtime
128, 10000, 0.2, 1024, 92, 9, 200, 150, 0, true, 279
128, 10000, 0.2, 1024, 92, 9, 200, 150, 1, true, 60217382290
128, 10000, 0.2, 1024, 92, 9, 200, 150, 2, true, 30631581102
128, 10000, 0.2, 1024, 92, 9, 200, 150, 3, true, 15559161167
128, 10000, 0.2, 1024, 92, 9, 200, 150, 4, true, 18210205512
128, 10000, 0.2, 1024, 92, 9, 200, 150, 5, true, 17268207617
128, 10000, 0.2, 1024, 92, 9, 200, 150, 6, true, 16385390904
128, 10000, 0.2, 1024, 92, 9, 200, 150, 7, true, 18408739700
128, 10000, 0.2, 1024, 92, 9, 200, 150, 8, true, 17229123241
128, 10000, 0.2, 1024, 92, 9, 200, 150, 9, true, 17709417364
128, 10000, 0.2, 1024, 92, 9, 200, 150, 10, true, 20487188612
128, 10000, 0.2, 1024, 92, 9, 200, 150, 11, true, 20567401172
128, 10000, 0.2, 1024, 92, 9, 200, 150, 12, true, 21987133387
128, 10000, 0.2, 1024, 92, 9, 200, 150, 13, true, 22104021446
128, 10000, 0.2, 1024, 92, 9, 200, 150, 14, true, 21382004812
128, 10000, 0.2, 1024, 92, 9, 200, 150, 15, true, 19853125786
128, 10000, 0.2, 1024, 92, 9, 200, 150, 16, true, 20192160812
128, 10000, 0.2, 1024, 92, 9, 200, 150, 17, true, 21390632775
128, 10000, 0.2, 1024, 92, 9, 200, 150, 18, true, 23158733545
128, 10000, 0.2, 1024, 92, 9, 200, 150, 19, true, 21755817211
128, 10000, 0.2, 1024, 92, 9, 200, 150, 20, true, 21276678376
128, 10000, 0.2, 1024, 92, 9, 200, 150, 21, true, 20974106874
128, 10000, 0.2, 1024, 92, 9, 200, 150, 22, true, 21198736637
128, 10000, 0.2, 1024, 92, 9, 200, 150, 23, true, 22614678584
128, 10000, 0.2, 1024, 92, 9, 200, 150, 24, true, 23176060232
128, 10000, 0.2, 1024, 92, 9, 200, 150, 25, true, 25150140141
128, 10000, 0.2, 1024, 92, 9, 200, 150, 26, true, 22531865857
128, 10000, 0.2, 1024, 92, 9, 200, 150, 27, true, 24597798278
128, 10000, 0.2, 1024, 92, 9, 200, 150, 28, true, 22537756140
128, 10000, 0.2, 1024, 92, 9, 200, 150, 29, true, 23023835710
128, 10000, 0.2, 1024, 92, 9, 200, 150, 30, true, 24740226804
128, 10000, 0.2, 1024, 92, 9, 200, 150, 31, true, 24833575346
128, 10000, 0.2, 1024, 92, 9, 200, 150, 32, true, 23870146115
128, 10000, 0.2, 1024, 92, 9, 200, 150, 33, true, 23248240143
128, 10000, 0.2, 1024, 92, 9, 200, 150, 34, true, 22822817439
128, 10000, 0.2, 1024, 92, 9, 200, 150, 35, true, 21568752734
128, 10000, 0.2, 1024, 92, 9, 200, 150, 36, true, 22315977929
128, 10000, 0.2, 1024, 92, 9, 200, 150, 37, true, 22877554900
128, 10000, 0.2, 1024, 92, 9, 200, 150, 38, true, 21645943852
128, 10000, 0.2, 1024, 92, 9, 200, 150, 39, true, 22447521629
128, 10000, 0.2, 1024, 92, 9, 200, 150, 40, true, 22155153728
128, 10000, 0.2, 1024, 92, 9, 200, 150, 41, true, 20623833048
128, 10000, 0.2, 1024, 92, 9, 200, 150, 42, true, 21740807027
128, 10000, 0.2, 1024, 92, 9, 200, 150, 43, true, 21753965503
128, 10000, 0.2, 1024, 92, 9, 200, 150, 44, true, 21285069181
128, 10000, 0.2, 1024, 92, 9, 200, 150, 45, true, 19827370527
128, 10000, 0.2, 1024, 92, 9, 200, 150, 46, true, 20592926712
128, 10000, 0.2, 1024, 92, 9, 200, 150, 47, true, 19464565726
128, 10000, 0.2, 1024, 92, 9, 200, 150, 48, true, 21131066586
128, 10000, 0.2, 1024, 92, 9, 200, 150, 49, true, 18946705026
128, 10000, 0.2, 1024, 92, 9, 200, 150, 50, true, 18997023830
128, 10000, 0.2, 1024, 92, 9, 200, 150, 51, true, 18178391904
128, 10000, 0.2, 1024, 92, 9, 200, 150, 52, true, 18962348530
128, 10000, 0.2, 1024, 92, 9, 200, 150, 53, true, 17801944941
128, 10000, 0.2, 1024, 92, 9, 200, 150, 54, true, 17988905826
128, 10000, 0.2, 1024, 92, 9, 200, 150, 55, true, 18306064556
128, 10000, 0.2, 1024, 92, 9, 200, 150, 56, true, 16730181724
128, 10000, 0.2, 1024, 92, 9, 200, 150, 57, true, 17900189747
128, 10000, 0.2, 1024, 92, 9, 200, 150, 58, true, 18638581140
128, 10000, 0.2, 1024, 92, 9, 200, 150, 59, true, 18067477299
128, 10000, 0.2, 1024, 92, 9, 200, 150, 60, true, 15975702568
128, 10000, 0.2, 1024, 92, 9, 200, 150, 61, true, 16770798030
128, 10000, 0.2, 1024, 92, 9, 200, 150, 62, true, 17164493183
128, 10000, 0.2, 1024, 92, 9, 200, 150, 63, true, 16121027824
128, 10000, 0.2, 1024, 92, 9, 200, 150, 64, true, 18343848087
128, 10000, 0.2, 1024, 92, 9, 200, 150, 65, true, 17682797717
128, 10000, 0.2, 1024, 92, 9, 200, 150, 66, true, 17919100582
128, 10000, 0.2, 1024, 92, 9, 200, 150, 67, true, 15752761782
128, 10000, 0.2, 1024, 92, 9, 200, 150, 68, true, 15008235806
128, 10000, 0.2, 1024, 92, 9, 200, 150, 69, true, 15455502858
128, 10000, 0.2, 1024, 92, 9, 200, 150, 70, true, 16598694366
128, 10000, 0.2, 1024, 92, 9, 200, 150, 71, true, 16422385354
128, 10000, 0.2, 1024, 92, 9, 200, 150, 72, true, 13668869045
128, 10000, 0.2, 1024, 92, 9, 200, 150, 73, true, 13994125329
128, 10000, 0.2, 1024, 92, 9, 200, 150, 74, true, 13656711778
128, 10000, 0.2, 1024, 92, 9, 200, 150, 75, true, 13180267501
128, 10000, 0.2, 1024, 92, 9, 200, 150, 76, true, 14307158075
128, 10000, 0.2, 1024, 92, 9, 200, 150, 77, true, 15505026914
128, 10000, 0.2, 1024, 92, 9, 200, 150, 78, true, 13052666668
128, 10000, 0.2, 1024, 92, 9, 200, 150, 79, true, 13913326093
128, 10000, 0.2, 1024, 92, 9, 200, 150, 80, true, 13524659870
128, 10000, 0.2, 1024, 92, 9, 200, 150, 81, true, 12694725499
128, 10000, 0.2, 1024, 92, 9, 200, 150, 82, true, 13074558938
128, 10000, 0.2, 1024, 92, 9, 200, 150, 83, true, 12263613839
128, 10000, 0.2, 1024, 92, 9, 200, 150, 84, true, 12203721829
128, 10000, 0.2, 1024, 92, 9, 200, 150, 85, true, 12004487036
128, 10000, 0.2, 1024, 92, 9, 200, 150, 86, true, 10791681600
128, 10000, 0.2, 1024, 92, 9, 200, 150, 87, true, 11583909328
128, 10000, 0.2, 1024, 92, 9, 200, 150, 88, true, 10199067349
128, 10000, 0.2, 1024, 92, 9, 200, 150, 89, true, 10259686581
128, 10000, 0.2, 1024, 92, 9, 200, 150, 90, true, 10687658097
128, 10000, 0.2, 1024, 92, 9, 200, 150, 91, true, 11998165754
128, 10000, 0.2, 1024, 92, 9, 200, 150, 92, false, 49984071654
128, 10000, 0.2, 1024, 92, 9, 200, 150, 93, false, 48626479727
128, 10000, 0.2, 1024, 92, 9, 200, 150, 94, false, 51226731068
128, 10000, 0.2, 1024, 92, 9, 200, 150, 95, false, 50989540682
128, 10000, 0.2, 1024, 92, 9, 200, 150, 96, false, 47293295772
128, 25000, 0.2, 1024, 93, 14, 200, 150, 0, true, 436
128, 25000, 0.2, 1024, 93, 14, 200, 150, 1, true, 78621315000
128, 25000, 0.2, 1024, 93, 14, 200, 150, 2, true, 42125905880
128, 25000, 0.2, 1024, 93, 14, 200, 150, 3, true, 26542234736
128, 25000, 0.2, 1024, 93, 14, 200, 150, 4, true, 26367441181
128, 25000, 0.2, 1024, 93, 14, 200, 150, 5, true, 26049152781
128, 25000, 0.2, 1024, 93, 14, 200, 150, 6, true, 26863424838
128, 25000, 0.2, 1024, 93, 14, 200, 150, 7, true, 26549729115
128, 25000, 0.2, 1024, 93, 14, 200, 150, 8, true, 28303490479
128, 25000, 0.2, 1024, 93, 14, 200, 150, 9, true, 26976277056
128, 25000, 0.2, 1024, 93, 14, 200, 150, 10, true, 26132689088
128, 25000, 0.2, 1024, 93, 14, 200, 150, 11, true, 26885324815
128, 25000, 0.2, 1024, 93, 14, 200, 150, 12, true, 26999935632
128, 25000, 0.2, 1024, 93, 14, 200, 150, 13, true, 29557997184
128, 25000, 0.2, 1024, 93, 14, 200, 150, 14, true, 30883446381
128, 25000, 0.2, 1024, 93, 14, 200, 150, 15, true, 28375367850
128, 25000, 0.2, 1024, 93, 14, 200, 150, 16, true, 28934268578
128, 25000, 0.2, 1024, 93, 14, 200, 150, 17, true, 29723383615
128, 25000, 0.2, 1024, 93, 14, 200, 150, 18, true, 28165558207
128, 25000, 0.2, 1024, 93, 14, 200, 150, 19, true, 29467994405
128, 25000, 0.2, 1024, 93, 14, 200, 150, 20, true, 28581096685
128, 25000, 0.2, 1024, 93, 14, 200, 150, 21, true, 29354946741
128, 25000, 0.2, 1024, 93, 14, 200, 150, 22, true, 28649143264
128, 25000, 0.2, 1024, 93, 14, 200, 150, 23, true, 30530827129
128, 25000, 0.2, 1024, 93, 14, 200, 150, 24, true, 29029497638
128, 25000, 0.2, 1024, 93, 14, 200, 150, 25, true, 29540513283
128, 25000, 0.2, 1024, 93, 14, 200, 150, 26, true, 29834915526
128, 25000, 0.2, 1024, 93, 14, 200, 150, 27, true, 29219582727
128, 25000, 0.2, 1024, 93, 14, 200, 150, 28, true, 29626158266
128, 25000, 0.2, 1024, 93, 14, 200, 150, 29, true, 32435429119
128, 25000, 0.2, 1024, 93, 14, 200, 150, 30, true, 30900582248
128, 25000, 0.2, 1024, 93, 14, 200, 150, 31, true, 29366007107
128, 25000, 0.2, 1024, 93, 14, 200, 150, 32, true, 29571165702
128, 25000, 0.2, 1024, 93, 14, 200, 150, 33, true, 31212867853
128, 25000, 0.2, 1024, 93, 14, 200, 150, 34, true, 32891985352
128, 25000, 0.2, 1024, 93, 14, 200, 150, 35, true, 30402735192
128, 25000, 0.2, 1024, 93, 14, 200, 150, 36, true, 28045726349
128, 25000, 0.2, 1024, 93, 14, 200, 150, 37, true, 29501329757
128, 25000, 0.2, 1024, 93, 14, 200, 150, 38, true, 28385292542
128, 25000, 0.2, 1024, 93, 14, 200, 150, 39, true, 29466438609
128, 25000, 0.2, 1024, 93, 14, 200, 150, 40, true, 26494490622
128, 25000, 0.2, 1024, 93, 14, 200, 150, 41, true, 27071806649
128, 25000, 0.2, 1024, 93, 14, 200, 150, 42, true, 27440917525
128, 25000, 0.2, 1024, 93, 14, 200, 150, 43, true, 26131227643
128, 25000, 0.2, 1024, 93, 14, 200, 150, 44, true, 28561713817
128, 25000, 0.2, 1024, 93, 14, 200, 150, 45, true, 27667202761
128, 25000, 0.2, 1024, 93, 14, 200, 150, 46, true, 25176071918
128, 25000, 0.2, 1024, 93, 14, 200, 150, 47, true, 24509707269
128, 25000, 0.2, 1024, 93, 14, 200, 150, 48, true, 26634267399
128, 25000, 0.2, 1024, 93, 14, 200, 150, 49, true, 25542548801
128, 25000, 0.2, 1024, 93, 14, 200, 150, 50, true, 25493596742
128, 25000, 0.2, 1024, 93, 14, 200, 150, 51, true, 24646834915
128, 25000, 0.2, 1024, 93, 14, 200, 150, 52, true, 23972839463
128, 25000, 0.2, 1024, 93, 14, 200, 150, 53, true, 23261363499
128, 25000, 0.2, 1024, 93, 14, 200, 150, 54, true, 23087059039
128, 25000, 0.2, 1024, 93, 14, 200, 150, 55, true, 22233366019
128, 25000, 0.2, 1024, 93, 14, 200, 150, 56, true, 23300956962
128, 25000, 0.2, 1024, 93, 14, 200, 150, 57, true, 22882786997
128, 25000, 0.2, 1024, 93, 14, 200, 150, 58, true, 23561378918
128, 25000, 0.2, 1024, 93, 14, 200, 150, 59, true, 22828676736
128, 25000, 0.2, 1024, 93, 14, 200, 150, 60, true, 21696850836
128, 25000, 0.2, 1024, 93, 14, 200, 150, 61, true, 20915315982
128, 25000, 0.2, 1024, 93, 14, 200, 150, 62, true, 20982650384
128, 25000, 0.2, 1024, 93, 14, 200, 150, 63, true, 20800574940
128, 25000, 0.2, 1024, 93, 14, 200, 150, 64, true, 20294432200
128, 25000, 0.2, 1024, 93, 14, 200, 150, 65, true, 19794153375
128, 25000, 0.2, 1024, 93, 14, 200, 150, 66, true, 20031208502
128, 25000, 0.2, 1024, 93, 14, 200, 150, 67, true, 18864332477
128, 25000, 0.2, 1024, 93, 14, 200, 150, 68, true, 19522948289
128, 25000, 0.2, 1024, 93, 14, 200, 150, 69, true, 19714120204
128, 25000, 0.2, 1024, 93, 14, 200, 150, 70, true, 19232330838
128, 25000, 0.2, 1024, 93, 14, 200, 150, 71, true, 17323648127
128, 25000, 0.2, 1024, 93, 14, 200, 150, 72, true, 19379907708
128, 25000, 0.2, 1024, 93, 14, 200, 150, 73, true, 18184292083
128, 25000, 0.2, 1024, 93, 14, 200, 150, 74, true, 19590354609
128, 25000, 0.2, 1024, 93, 14, 200, 150, 75, true, 17123168829
128, 25000, 0.2, 1024, 93, 14, 200, 150, 76, true, 16733761945
128, 25000, 0.2, 1024, 93, 14, 200, 150, 77, true, 15811790153
128, 25000, 0.2, 1024, 93, 14, 200, 150, 78, true, 15701597579
128, 25000, 0.2, 1024, 93, 14, 200, 150, 79, true, 15093169623
128, 25000, 0.2, 1024, 93, 14, 200, 150, 80, true, 15830707463
128, 25000, 0.2, 1024, 93, 14, 200, 150, 81, true, 16813543238
128, 25000, 0.2, 1024, 93, 14, 200, 150, 82, true, 15768706189
128, 25000, 0.2, 1024, 93, 14, 200, 150, 83, true, 14367413182
128, 25000, 0.2, 1024, 93, 14, 200, 150, 84, true, 18954977086
128, 25000, 0.2, 1024, 93, 14, 200, 150, 85, true, 14380521799
128, 25000, 0.2, 1024, 93, 14, 200, 150, 86, true, 13368177759
128, 25000, 0.2, 1024, 93, 14, 200, 150, 87, true, 14305375709
128, 25000, 0.2, 1024, 93, 14, 200, 150, 88, true, 12990842912
128, 25000, 0.2, 1024, 93, 14, 200, 150, 89, true, 12971509349
128, 25000, 0.2, 1024, 93, 14, 200, 150, 90, true, 12071787413
128, 25000, 0.2, 1024, 93, 14, 200, 150, 91, true, 11869839209
128, 25000, 0.2, 1024, 93, 14, 200, 150, 92, true, 14507745074
128, 50000, 0.2, 1024, 94, 18, 200, 150, 0, true, 376
128, 50000, 0.2, 1024, 94, 18, 200, 150, 1, true, 92009356623
128, 50000, 0.2, 1024, 94, 18, 200, 150, 2, true, 55572378826
128, 50000, 0.2, 1024, 94, 18, 200, 150, 3, true, 47185678598
128, 50000, 0.2, 1024, 94, 18, 200, 150, 4, true, 42200947932
128, 50000, 0.2, 1024, 94, 18, 200, 150, 5, true, 41387873110
128, 50000, 0.2, 1024, 94, 18, 200, 150, 6, true, 40159678435
128, 50000, 0.2, 1024, 94, 18, 200, 150, 7, true, 41636087864
128, 50000, 0.2, 1024, 94, 18, 200, 150, 8, true, 43025835030
128, 50000, 0.2, 1024, 94, 18, 200, 150, 9, true, 40783033883
128, 50000, 0.2, 1024, 94, 18, 200, 150, 10, true, 41256876118
128, 50000, 0.2, 1024, 94, 18, 200, 150, 11, true, 40872015006
128, 50000, 0.2, 1024, 94, 18, 200, 150, 12, true, 39937379708
128, 50000, 0.2, 1024, 94, 18, 200, 150, 13, true, 40575772773
128, 50000, 0.2, 1024, 94, 18, 200, 150, 14, true, 40367513322
128, 50000, 0.2, 1024, 94, 18, 200, 150, 15, true, 40961071320
128, 50000, 0.2, 1024, 94, 18, 200, 150, 16, true, 40442005557
128, 50000, 0.2, 1024, 94, 18, 200, 150, 17, true, 40834640587
128, 50000, 0.2, 1024, 94, 18, 200, 150, 18, true, 38428435112
128, 50000, 0.2, 1024, 94, 18, 200, 150, 19, true, 38786525789
128, 50000, 0.2, 1024, 94, 18, 200, 150, 20, true, 40158688815
128, 50000, 0.2, 1024, 94, 18, 200, 150, 21, true, 39224626530
128, 50000, 0.2, 1024, 94, 18, 200, 150, 22, true, 37958823103
128, 50000, 0.2, 1024, 94, 18, 200, 150, 23, true, 40207988612
128, 50000, 0.2, 1024, 94, 18, 200, 150, 24, true, 38496451059
128, 50000, 0.2, 1024, 94, 18, 200, 150, 25, true, 39564585335
128, 50000, 0.2, 1024, 94, 18, 200, 150, 26, true, 38926305855
128, 50000, 0.2, 1024, 94, 18, 200, 150, 27, true, 40418476125
128, 50000, 0.2, 1024, 94, 18, 200, 150, 28, true, 41210460740
128, 50000, 0.2, 1024, 94, 18, 200, 150, 29, true, 39051529674
128, 50000, 0.2, 1024, 94, 18, 200, 150, 30, true, 39514120438
128, 50000, 0.2, 1024, 94, 18, 200, 150, 31, true, 41903108163
128, 50000, 0.2, 1024, 94, 18, 200, 150, 32, true, 39244704325
128, 50000, 0.2, 1024, 94, 18, 200, 150, 33, true, 41219596549
128, 50000, 0.2, 1024, 94, 18, 200, 150, 34, true, 39016683059
128, 50000, 0.2, 1024, 94, 18, 200, 150, 35, true, 37564343117
128, 50000, 0.2, 1024, 94, 18, 200, 150, 36, true, 37575737237
128, 50000, 0.2, 1024, 94, 18, 200, 150, 37, true, 38226681988
128, 50000, 0.2, 1024, 94, 18, 200, 150, 38, true, 40586150450
128, 50000, 0.2, 1024, 94, 18, 200, 150, 39, true, 38650688842
128, 50000, 0.2, 1024, 94, 18, 200, 150, 40, true, 37623273855
128, 50000, 0.2, 1024, 94, 18, 200, 150, 41, true, 34904067677
128, 50000, 0.2, 1024, 94, 18, 200, 150, 42, true, 34005816593
128, 50000, 0.2, 1024, 94, 18, 200, 150, 43, true, 36109400745
128, 50000, 0.2, 1024, 94, 18, 200, 150, 44, true, 34540168808
128, 50000, 0.2, 1024, 94, 18, 200, 150, 45, true, 36890590559
128, 50000, 0.2, 1024, 94, 18, 200, 150, 46, true, 34064358840
128, 50000, 0.2, 1024, 94, 18, 200, 150, 47, true, 33809523864
128, 50000, 0.2, 1024, 94, 18, 200, 150, 48, true, 33413769213
128, 50000, 0.2, 1024, 94, 18, 200, 150, 49, true, 33099777869
128, 50000, 0.2, 1024, 94, 18, 200, 150, 50, true, 33567322061
128, 50000, 0.2, 1024, 94, 18, 200, 150, 51, true, 33751323980
128, 50000, 0.2, 1024, 94, 18, 200, 150, 52, true, 32219434892
128, 50000, 0.2, 1024, 94, 18, 200, 150, 53, true, 30947376211
128, 50000, 0.2, 1024, 94, 18, 200, 150, 54, true, 32323672416
128, 50000, 0.2, 1024, 94, 18, 200, 150, 55, true, 31995956015
128, 50000, 0.2, 1024, 94, 18, 200, 150, 56, true, 28527862433
128, 50000, 0.2, 1024, 94, 18, 200, 150, 57, true, 29271201180
128, 50000, 0.2, 1024, 94, 18, 200, 150, 58, true, 30674778909
128, 50000, 0.2, 1024, 94, 18, 200, 150, 59, true, 30947706478
128, 50000, 0.2, 1024, 94, 18, 200, 150, 60, true, 30287802048
128, 50000, 0.2, 1024, 94, 18, 200, 150, 61, true, 28336186767
128, 50000, 0.2, 1024, 94, 18, 200, 150, 62, true, 30985164223
128, 50000, 0.2, 1024, 94, 18, 200, 150, 63, true, 29697895881
128, 50000, 0.2, 1024, 94, 18, 200, 150, 64, true, 26588905722
128, 50000, 0.2, 1024, 94, 18, 200, 150, 65, true, 26337876921
128, 50000, 0.2, 1024, 94, 18, 200, 150, 66, true, 27019980889
128, 50000, 0.2, 1024, 94, 18, 200, 150, 67, true, 25748662713
128, 50000, 0.2, 1024, 94, 18, 200, 150, 68, true, 26054231264
128, 50000, 0.2, 1024, 94, 18, 200, 150, 69, true, 26498398396
128, 50000, 0.2, 1024, 94, 18, 200, 150, 70, true, 24683266005
128, 50000, 0.2, 1024, 94, 18, 200, 150, 71, true, 23806940656
128, 50000, 0.2, 1024, 94, 18, 200, 150, 72, true, 22311736502
128, 50000, 0.2, 1024, 94, 18, 200, 150, 73, true, 24852981632
128, 50000, 0.2, 1024, 94, 18, 200, 150, 74, true, 26020906209
128, 50000, 0.2, 1024, 94, 18, 200, 150, 75, true, 22371843540
128, 50000, 0.2, 1024, 94, 18, 200, 150, 76, true, 25238429893
128, 50000, 0.2, 1024, 94, 18, 200, 150, 77, true, 21569617445
128, 50000, 0.2, 1024, 94, 18, 200, 150, 78, true, 20407107795
128, 50000, 0.2, 1024, 94, 18, 200, 150, 79, true, 20948056124
128, 50000, 0.2, 1024, 94, 18, 200, 150, 80, true, 19112715131
128, 50000, 0.2, 1024, 94, 18, 200, 150, 81, true, 20287101498
128, 50000, 0.2, 1024, 94, 18, 200, 150, 82, true, 22937190265
128, 50000, 0.2, 1024, 94, 18, 200, 150, 83, true, 18775976353
128, 50000, 0.2, 1024, 94, 18, 200, 150, 84, true, 20712160365
128, 50000, 0.2, 1024, 94, 18, 200, 150, 85, true, 18506463962
128, 50000, 0.2, 1024, 94, 18, 200, 150, 86, true, 17586042146
128, 50000, 0.2, 1024, 94, 18, 200, 150, 87, true, 17691770538
128, 50000, 0.2, 1024, 94, 18, 200, 150, 88, true, 17843318236
128, 50000, 0.2, 1024, 94, 18, 200, 150, 89, true, 15074861637
128, 50000, 0.2, 1024, 94, 18, 200, 150, 90, true, 18329451262
128, 50000, 0.2, 1024, 94, 18, 200, 150, 91, true, 14553682020
128, 50000, 0.2, 1024, 94, 18, 200, 150, 92, true, 17120875151
128, 50000, 0.2, 1024, 94, 18, 200, 150, 93, true, 21536819143
128, 75000, 0.2, 1024, 95, 22, 200, 150, 0, true, 344
128, 75000, 0.2, 1024, 95, 22, 200, 150, 1, true, 111861315139
128, 75000, 0.2, 1024, 95, 22, 200, 150, 2, true, 76511974780
128, 75000, 0.2, 1024, 95, 22, 200, 150, 3, true, 64678353310
128, 75000, 0.2, 1024, 95, 22, 200, 150, 4, true, 58996799101
128, 75000, 0.2, 1024, 95, 22, 200, 150, 5, true, 58083069411
128, 75000, 0.2, 1024, 95, 22, 200, 150, 6, true, 58517964152
128, 75000, 0.2, 1024, 95, 22, 200, 150, 7, true, 57531825577
128, 75000, 0.2, 1024, 95, 22, 200, 150, 8, true, 58815676134
128, 75000, 0.2, 1024, 95, 22, 200, 150, 9, true, 58931701418
128, 75000, 0.2, 1024, 95, 22, 200, 150, 10, true, 56835394257
128, 75000, 0.2, 1024, 95, 22, 200, 150, 11, true, 57194119501
128, 75000, 0.2, 1024, 95, 22, 200, 150, 12, true, 56534865223
128, 75000, 0.2, 1024, 95, 22, 200, 150, 13, true, 57754746237
128, 75000, 0.2, 1024, 95, 22, 200, 150, 14, true, 59041766234
128, 75000, 0.2, 1024, 95, 22, 200, 150, 15, true, 56342416952
128, 75000, 0.2, 1024, 95, 22, 200, 150, 16, true, 56993491182
128, 75000, 0.2, 1024, 95, 22, 200, 150, 17, true, 55106641884
128, 75000, 0.2, 1024, 95, 22, 200, 150, 18, true, 56809914789
128, 75000, 0.2, 1024, 95, 22, 200, 150, 19, true, 54940995353
128, 75000, 0.2, 1024, 95, 22, 200, 150, 20, true, 55765662402
128, 75000, 0.2, 1024, 95, 22, 200, 150, 21, true, 55912395999
128, 75000, 0.2, 1024, 95, 22, 200, 150, 22, true, 55405689844
128, 75000, 0.2, 1024, 95, 22, 200, 150, 23, true, 56767428760
128, 75000, 0.2, 1024, 95, 22, 200, 150, 24, true, 61522185273
128, 75000, 0.2, 1024, 95, 22, 200, 150, 25, true, 58616681789
128, 75000, 0.2, 1024, 95, 22, 200, 150, 26, true, 56044944822
128, 75000, 0.2, 1024, 95, 22, 200, 150, 27, true, 54679494411
128, 75000, 0.2, 1024, 95, 22, 200, 150, 28, true, 54296474437
128, 75000, 0.2, 1024, 95, 22, 200, 150, 29, true, 58147044039
128, 75000, 0.2, 1024, 95, 22, 200, 150, 30, true, 57022807391
128, 75000, 0.2, 1024, 95, 22, 200, 150, 31, true, 56934077243
128, 75000, 0.2, 1024, 95, 22, 200, 150, 32, true, 56096322410
128, 75000, 0.2, 1024, 95, 22, 200, 150, 33, true, 53632096659
128, 75000, 0.2, 1024, 95, 22, 200, 150, 34, true, 54208236711
128, 75000, 0.2, 1024, 95, 22, 200, 150, 35, true, 50781093081
128, 75000, 0.2, 1024, 95, 22, 200, 150, 36, true, 52238558003
128, 75000, 0.2, 1024, 95, 22, 200, 150, 37, true, 49460336013
128, 75000, 0.2, 1024, 95, 22, 200, 150, 38, true, 50262016518
128, 75000, 0.2, 1024, 95, 22, 200, 150, 39, true, 51316781512
128, 75000, 0.2, 1024, 95, 22, 200, 150, 40, true, 48630825994
128, 75000, 0.2, 1024, 95, 22, 200, 150, 41, true, 49214548073
128, 75000, 0.2, 1024, 95, 22, 200, 150, 42, true, 44794895549
128, 75000, 0.2, 1024, 95, 22, 200, 150, 43, true, 46345739230
128, 75000, 0.2, 1024, 95, 22, 200, 150, 44, true, 43102660719
128, 75000, 0.2, 1024, 95, 22, 200, 150, 45, true, 44098758865
128, 75000, 0.2, 1024, 95, 22, 200, 150, 46, true, 47505801588
128, 75000, 0.2, 1024, 95, 22, 200, 150, 47, true, 44705487768
128, 75000, 0.2, 1024, 95, 22, 200, 150, 48, true, 41500531330
128, 75000, 0.2, 1024, 95, 22, 200, 150, 49, true, 39384516946
128, 75000, 0.2, 1024, 95, 22, 200, 150, 50, true, 37939847378
128, 75000, 0.2, 1024, 95, 22, 200, 150, 51, true, 40589317938
128, 75000, 0.2, 1024, 95, 22, 200, 150, 52, true, 38492666447
128, 75000, 0.2, 1024, 95, 22, 200, 150, 53, true, 36364271797
128, 75000, 0.2, 1024, 95, 22, 200, 150, 54, true, 38032460033
128, 75000, 0.2, 1024, 95, 22, 200, 150, 55, true, 35836245434
128, 75000, 0.2, 1024, 95, 22, 200, 150, 56, true, 37518118604
128, 75000, 0.2, 1024, 95, 22, 200, 150, 57, true, 36512145209
128, 75000, 0.2, 1024, 95, 22, 200, 150, 58, true, 34616812122
128, 75000, 0.2, 1024, 95, 22, 200, 150, 59, true, 36017689338
128, 75000, 0.2, 1024, 95, 22, 200, 150, 60, true, 34977468724
128, 75000, 0.2, 1024, 95, 22, 200, 150, 61, true, 34561284280
128, 75000, 0.2, 1024, 95, 22, 200, 150, 62, true, 32158710675
128, 75000, 0.2, 1024, 95, 22, 200, 150, 63, true, 32284643545
128, 75000, 0.2, 1024, 95, 22, 200, 150, 64, true, 31655868279
128, 75000, 0.2, 1024, 95, 22, 200, 150, 65, true, 30370144715
128, 75000, 0.2, 1024, 95, 22, 200, 150, 66, true, 31893333913
128, 75000, 0.2, 1024, 95, 22, 200, 150, 67, true, 29952338423
128, 75000, 0.2, 1024, 95, 22, 200, 150, 68, true, 29569134594
128, 75000, 0.2, 1024, 95, 22, 200, 150, 69, true, 32124503595
128, 75000, 0.2, 1024, 95, 22, 200, 150, 70, true, 27232097279
128, 75000, 0.2, 1024, 95, 22, 200, 150, 71, true, 29677386747
128, 75000, 0.2, 1024, 95, 22, 200, 150, 72, true, 25544563714
128, 75000, 0.2, 1024, 95, 22, 200, 150, 73, true, 27072338259
128, 75000, 0.2, 1024, 95, 22, 200, 150, 74, true, 26111408616
128, 75000, 0.2, 1024, 95, 22, 200, 150, 75, true, 25628264003
128, 75000, 0.2, 1024, 95, 22, 200, 150, 76, true, 25137463749
128, 75000, 0.2, 1024, 95, 22, 200, 150, 77, true, 24223990479
128, 75000, 0.2, 1024, 95, 22, 200, 150, 78, true, 23467526272
128, 75000, 0.2, 1024, 95, 22, 200, 150, 79, true, 22673635799
128, 75000, 0.2, 1024, 95, 22, 200, 150, 80, true, 24607459150
128, 75000, 0.2, 1024, 95, 22, 200, 150, 81, true, 24160826050
128, 75000, 0.2, 1024, 95, 22, 200, 150, 82, true, 22280616348
